id,Decision_Date,Employer,City_State,Case_Status,Job_Title,Wage_Offer
A-08231-79518,2009-03-27,"Pick Five Imports, Inc.","City Of Industry, CA",Certified-expired,"Database Administrator, Level I",43950/yr
A-08190-68069,2009-03-26,"Wjb Bearings, Inc.","City Of Industry, CA",Certified-expired,"Market Research Analyst, Level I",17.9/hr
A-08192-69036,2009-03-26,"Allied Telesis, Inc.","San Jose, CA",Certified-expired,Software Engineer,82458/yr
A-08203-71498,2009-03-26,"Merits Health Products, Inc.","Cape Coral, FL",Certified-expired,"Systems Analyst Ii, Level II",49483/yr
A-08207-73320,2009-03-26,International Technologies & Systems Corporation,"Cypress, CA",Certified-expired,"Management Analyst, Level I",43389/yr
A-08226-78042,2009-03-26,Groupm,"New York, NY",Certified-expired,"Market Research Analysts, Level I",50000/yr
A-08242-83002,2009-03-26,"Expedia, Inc.","Bellevue, WA",Certified-expired,"Computer Software Engineers, Apps., Level II",84000/yr
A-08295-97807,2009-03-26,Jensen & Jensen,"New York, NY",Withdrawn,"Market Research Analysts, Level II",58100/yr
A-08121-47726,2009-03-25,Eightvfx,"Santa Monica, CA",Certified-expired,"Multi-media Artists And Animators, Level II",60300/yr
A-08218-75736,2009-03-25,"Avista Management, Inc.","Orlando, FL",Certified-expired,"Operations Research Analyst, Level I",41000/yr
A-08123-48249,2009-03-24,"Adams Golf, Ltd.","Plano, TX",Certified-expired,"Industrial Engineer, Level I",55000/yr
A-08177-64923,2009-03-24,"Lorentz Solution, Inc.","Milpitas, CA",Certified-expired,"Electronics Engineers, Level II",90000/yr
A-08210-73756,2009-03-24,Chatsworth Data Corporation,"Chatsworth, CA",Certified-expired,"Computer Programmer, Level II",28.73/hr
A-08177-64729,2009-03-23,Afeel Corporation Dba Huntington Brass,"Cypress, CA",Certified-expired,"Sales Manager, Level I",70000/yr
A-08206-72785,2009-03-23,Printing Island Corp.,"Fountain Valley, CA",Certified-expired,"Marketing Analyst, Level I",40519/yr
A-08207-73236,2009-03-23,"Summit Mortgage Bankers, Inc.","Alhambra, CA",Certified-expired,"Financial Managers, Branch Or Dept, Level I",65187/yr
A-08210-73592,2009-03-23,"Transcontainer Usa, Inc.","Torrance, CA",Certified-expired,"Accountant, Level I",18.9/hr
A-08129-50299,2009-03-20,"Y&c Transportation Consultants, Inc.","Sacramento, CA",Certified-expired,"Civil Engineers, Level II",28.19/hr
A-08175-63767,2009-03-20,"Advanced Industrial Computer, Inc.","City Of Industry, CA",Certified-expired,"Credit Analyst, Level I",40500/yr
A-08177-64711,2009-03-20,"Advanced Industrial Computer, Inc.","City Of Industry, CA",Certified-expired,"Management Analyst, Level I",48600/yr
A-08183-66656,2009-03-20,"O2micro, Inc.","Santa Clara, CA",Certified-expired,"Operations Research Analysts, Level I",52499/yr
A-08206-72958,2009-03-20,"Sherb & Co., LLP.","New York, NY",Certified-expired,"Financial Analyst, Level II",75858/yr
A-08207-73206,2009-03-20,"American Portwell Technology, Inc.","Fremont, CA",Certified-expired,"Market Research Analyst, Level I",47466/yr
A-08123-48513,2009-03-19,"Pkf, Certified Public Accountants, Apc","Los Angeles, CA",Certified-expired,"Accountants And Auditors, Level II",56496/yr
A-08156-58475,2009-03-19,Msi Computer Corp.,"City Of Industry, CA",Certified-expired,"Public Relations Specialists, Level II",41766.4/yr
A-08172-63374,2009-03-19,"C1 Consulting, LLC.","Summit, NJ",Certified-expired,"Market Research Analyst, Level I",80000/yr
A-08179-65674,2009-03-19,Excelsior College,"Albany, NY",Certified-expired,"Instructional Coordinators, Level II",65000/yr
A-08163-60505,2009-03-18,"Newegg, Inc.","City Of Industry, CA",Certified-expired,"Market Research Analysts, Level II",52500/yr
A-08171-63177,2009-03-17,"Pan Pacific Shipping Co, Inc.","Des Moines, WA",Certified-expired,"Administrative Services Manager, Level II",75067/yr
A-08189-67896,2009-03-17,"Trend Micro, Inc.","Pasadena, CA",Certified-expired,"Computer And Information Scientists, Research, Level II",45.47/hr
A-08197-70063,2009-03-17,Portland Christian Center-hilltop Christian School,"Portland, OR",Certified-expired,"Kindergarten Teacher, Level I",27050/yr
A-07240-70358,2009-03-16,"The Trafalgar Company, LLC.","New York, NY",Certified-expired,"Computer Graphic Designer, Level II",46446/yr
A-08155-58278,2009-03-16,"Nch Enterprises, Inc.","Houston, TX",Certified-expired,"Software Developer, Level II",75000/yr
A-08184-67029,2009-03-16,"Ase (u.s.), Inc.","Santa Clara, CA",Certified-expired,"Electronics Engineers, Except Computer, Level I",35.04/hr
A-08336-10308,2009-03-16,"Cytokinetics, Inc.","South San Francisco, CA",Withdrawn,"Statistician, Level II",90000/yr
A-07247-72138,2009-03-13,"World Journal, LLC.","Whitestone, NY",Certified-expired,"Editor, Level II",54500/yr
A-08169-62381,2009-03-13,"Advanced Industrial Computer, Inc.","City Of Industry, CA",Certified-expired,"Market Research Analyst, Level I",40000/yr
A-08198-70570,2009-03-13,"Ewing-foley, Inc.","Cupertino, CA",Certified-expired,"Credit Analyst, Level II",59072/yr
A-08199-70785,2009-03-13,"Chen And Chen, Cpa's, A Professional Corporation","Rowland Heights, CA",Certified-expired,"Accountants & Auditors, Level II",52083/yr
A-06164-27835,2009-03-12,"Borton-lawson Engineering, Inc.","Bethlehem, PA",Certified-expired,"Civil Engineer, Level II",55000/yr
A-08168-61946,2009-03-12,"Dynamic Polymers, LLC.","Gahanna, OH",Certified-expired,"Operations Research Analyst, Level I",25.14/hr
A-08175-63779,2009-03-12,"California State University, Fresno","Fresno, CA",Certified-expired,Computer Science Teacher,56004/yr
A-08184-67036,2009-03-12,"Foxconn Assembly, LLC.","Houston, TX",Certified-expired,"Operations Research Analysts, Level I",51334/yr
A-08191-68521,2009-03-12,Advantech Corporation,"Irvine, CA",Certified-expired,"Marketing Analyst, Level I",44200/yr
A-08193-69080,2009-03-12,Fresno Community Hospital & Medical Center,"Fresno, CA",Certified-expired,"Pharmacist, Level I",53.75/hr
A-08136-52488,2009-03-11,University Of Central Arkansas,"Conway, AR",Certified-expired,"Asst. Professor Of English, Level III",48000/yr
A-08190-68099,2009-03-11,Xtrials Research Services,"Somerset, NJ",Certified-expired,"Computer Security Specialists, Level II",28.81/hr
A-08203-71827,2009-03-11,"Futuredial, Inc.","Sunnyvale, CA",Certified-expired,"Computer Software Engineers, Systems, Level II",45.83/hr
A-08211-73957,2009-03-11,"Otw Advertising, Inc.","Winchester, MA",Certified-expired,"Graphic Designers, Level II",41000/yr
A-08121-47704,2009-03-06,Texas Instruments Incorporated,"Dallas, TX",Certified-expired,"Electronics Engineers, Except Computer, Level III",93600/yr
A-08171-62993,2009-03-06,Ho Physical Therapy,"Beverly Hills, CA",Certified-expired,"Instructional Coordinator, Level II",42786/yr
A-08184-67048,2009-03-06,"Ase (u.s.), Inc.","Santa Clara, CA",Certified-expired,"Electronics Engineers, Except Computer, Level I",35.04/hr
A-08189-67706,2009-03-06,Azay Corp D/b/a Maison Akira,"Pasadena, CA",Certified-expired,"Chefs And Head Cooks, Level III",39500/yr
A-08190-68115,2009-03-06,"Yama Seiki, Usa, Inc.","Ontario, CA",Certified-expired,"Mechanical Engineer, Level I",47986/yr
A-08204-72004,2009-03-06,"Million Impo & Expo, Inc.","Temple City, CA",Certified-expired,"Computer Software Engineer, Level II",62317/yr
A-08206-72663,2009-03-06,University Of Rochester,"Rochester, NY",Withdrawn,"Lab Accountant, Level III",47299/yr
A-08151-57376,2009-03-05,"Harvard Label, Inc.","Vernon, CA",Certified-expired,"Electronics Engineers, Except Computer, Level II",35.81/hr
A-08162-60000,2009-03-05,Dealogic,"New York, NY",Certified-expired,"Computer Programmers, Level II",62400/yr
A-08184-67062,2009-03-05,Crystal Instruments Corp.,"Santa Clara, CA",Certified-expired,"Computer Systems Analyst, Level II",66200/yr
A-08191-68510,2009-03-05,"Luminescent Technologies, Inc.","Palo Alto, CA",Certified-expired,"Electronics Engineer, Level II",87443/yr
A-09029-24529,2009-03-05,"New Sky Line Stone, Inc.","City Of Industry, CA",Withdrawn,"Financial Officer, Level II",53997/yr
A-08165-61246,2009-03-04,Super Talent Technology Corp.,"San Jose, CA",Certified-expired,"Credit Analysts, Level II",28.4/hr
A-08179-65765,2009-03-04,"Concord Enterprises, Inc.","Los Angeles, CA",Certified-expired,"Marketing Analyst, Level I",37232/yr
A-08197-70227,2009-03-04,"Lasonic Elec. Corp.,","Irwindale, CA",Certified-expired,"Accountant, Level I",39320/yr
A-08155-58316,2009-03-03,"Super Micro Computer, Inc.","San Jose, CA",Certified-expired,"General And Operations Manager, Level II",140000/yr
A-08172-63345,2009-03-03,"Mcdonald Paper & Plastic Distribution, Inc.","Brooklyn, NY",Certified-expired,"Financial Analysts, Level II",75858/yr
A-08182-66194,2009-03-03,"Lehman Brothers, Inc.","New York, NY",Certified-expired,"Accountants And Auditors, Level IV",112500/yr
A-08210-73629,2009-03-03,"Digidesign (a Division Of Avid Technology, Inc.)","Menlo Park, CA",Certified-expired,"Logistician, Level II",70260/yr
A-09055-29714,2009-03-02,"Shabu-shabu U.s.a., Inc. Dba Shabu-shabu U.s.a.","Mission Viejo, CA",Denied,"Shabu Shabu Chef, Level III",18.6/hr
A-08141-54262,2009-02-27,"Dicon Fiberoptics, Inc.","Richmond, CA",Certified-expired,"Mechanical Engineers, Level II",77147/yr
A-08169-62154,2009-02-27,Nissan Of Mckinney,"Mckinney, TX",Certified-expired,"Credit Analysts, Level I",38000/yr
A-08172-63252,2009-02-27,"Rudolph Technologies, Inc.","Flanders, NJ",Certified-expired,"Industrial Engineers, Level IV",79643.2/yr
A-08172-63452,2009-02-27,"Kieckhafer, Schiffer & Company, LLP.","Irvine, CA",Certified-expired,"Administrative Service Manager, Level I",56077/yr
A-08190-68151,2009-02-27,"Acme Furniture (new York) Industry, Inc.","Woodside, NY",Certified-expired,"Management Analyst, Level I",23.15/hr
A-08190-68186,2009-02-27,"Evans Analytical Group, LLC.","Syracuse, NY",Certified-expired,"Chemical Engineers, Level II",60819/yr
A-08190-68270,2009-02-27,"Evans Analytical Group, LLC.","Sunnyvale, CA",Certified-expired,"Management Analyst, Level I",58032/yr
A-08207-73187,2009-02-27,E*trade Financial Corporation,"Arlington, VA",Certified-expired,"Accountants, Level III",77000/yr
A-08137-52920,2009-02-26,"General Mills, Inc.","Minneapolis, MN",Certified-expired,"Food Scientists And Technologists, Level II",62400/yr
A-08141-53913,2009-02-26,Cincinnati Children's Hospital Medical Center,"Cincinnati, OH",Certified-expired,"Medical Scientists, Except Epidemiologists, Level III",53810/yr
A-08169-62292,2009-02-26,"Javelin Direct, Inc.","Irving, TX",Certified-expired,"Statisticians, Level I",61500/yr
A-08182-66317,2009-02-26,"Modem Graphics, Inc.","City Of Industry, CA",Certified-expired,"Chemist, Level II",23.64/hr
A-08185-67202,2009-02-26,Astrazeneca Pharmaceuticals Lp,"Wilmington, DE",Certified-expired,"Associate Director, Level III",116000/yr
A-09013-20287,2009-02-26,American Cancer Society,"Flushing, NY",Denied,"Public Relations Specialist, Level I",18.35/hr
A-09056-30066,2009-02-26,"Computer Square, Inc.","Keasbey, NJ",Withdrawn,"Computer Software Engineer-applications, Level II",37.07/hr
A-08164-60850,2009-02-25,"Chateau International, Inc.","New York, NY",Certified-expired,"Market Research Analysts, Level I",44000/yr
A-08165-61188,2009-02-25,"Greater Than One, Inc.","New York, NY",Certified-expired,"Interactive Media Planning Manger, Level I",69500/yr
A-08169-62097,2009-02-25,Provo Steel & Supply Co.,"Provo, UT",Certified-expired,"Electrical Engineer, Level II",52000/yr
A-08185-67384,2009-02-25,"Ata Logistics, Inc.","Inglewood, CA",Certified-expired,"Marketing Analyst, Level I",37232/yr
A-08149-56204,2009-02-24,"Applied Dna Sciences, Inc.","Stony Brook, NY",Certified-expired,"Chief Executives, Level II",131435/yr
A-08156-58665,2009-02-24,"Intertrend Communications, Inc.","Long Beach, CA",Certified-expired,"Advertising & Promotions Mangers, Level II",34.48/hr
A-08182-66288,2009-02-24,"Life Alert Emergency Response, Inc.","Encino, CA",Certified-expired,"Software Engineer, Level III",42.79/hr
A-08183-66562,2009-02-24,"Kingston Technology Company, Inc.","Fountain Valley, CA",Certified-expired,"Operations Research Analyst, Level II",63300/yr
A-08184-67065,2009-02-24,"Genstar Technologies Co., Inc.","Chino, CA",Certified-expired,"Graphic Design, Level I",14.26/hr
A-08191-68496,2009-02-24,"Premio, Inc.","City Of Industry, CA",Certified-expired,"Computer Programmer, Level I",48000/yr
A-08131-50761,2009-02-23,Purdue University,"Fort Wayne, IN",Certified-expired,"Assistant Professor, Level II",51000/yr
A-08134-51766,2009-02-23,Emergent Equity Trading Fund 1 Lp,"New York, NY",Certified-expired,"Quantitative Developer, Level II",75750/yr
A-08176-64262,2009-02-23,"Vlk Architects, Inc.","Houston, TX",Certified-expired,"Architects, Except Landscape And Naval, Level I",44637/yr
A-08168-61923,2009-02-20,"Women's Educational Center, Inc.","Cambridge, MA",Certified-expired,"Mental Health Counselors, Level III",673.2/wk
A-08190-68264,2009-02-20,"Yama Seiki, Usa, Inc.","Ontario, CA",Certified-expired,"Mechanical Engineer, Level I",23.07/hr
A-08129-50088,2009-02-19,University Of Michigan,"Ann Arbor, MI",Certified-expired,"Biological Technician, Level III",40019/yr
A-08164-61076,2009-02-19,Hank Yeh Wang Accountancy Corporation,"Artesia, CA",Certified-expired,"Business Tax Analyst, Level II",52084/yr
A-08168-61628,2009-02-19,"A.c. Coin & Slot Service Co., Inc.","Pleasantville, NJ",Certified-expired,"Mechanical Engineer, Level I",28.84/hr
A-08170-62680,2009-02-19,"Sunny Fabric, Inc.","Duarte, CA",Certified-expired,"Network & Computer Systems Administrators, Level II",58032/yr
A-08176-64279,2009-02-19,"Higherground, Inc.","Canoga Park, CA",Certified-expired,"Computer Programmers, Level I",22.14/hr
A-08177-64508,2009-02-19,"Tafapolsky & Smith, LLP.","San Francisco, CA",Certified-expired,"Paralegals And Legal Assistants, Level II",24.13/hr
A-08273-91370,2009-02-19,Perkins Eastman Architects Pc,"New York, NY",Withdrawn,"Architects, Except Landscape And Naval, Level II",61194/yr
A-08144-55450,2009-02-18,"Ata Cpa Group, LLC.","Edison, NJ",Certified-expired,"Accountant, Level II",29/hr
A-08337-10692,2009-02-18,Liu's Institute Of Child Development,"Walnut, CA",Withdrawn,"Special Education Teacher, Level II",50147/yr
A-07046-11066,2009-02-17,"Cumberland Therapy Services, Inc.","Lawrenceville, NJ",Certified-expired,"Occupational Therapist, Level II",27.25/hr
A-07221-64777,2009-02-17,"Bear Stearns & Co., Inc.","New York, NY",Certified-expired,"Computer Software Engineers, Systems Software, Level IV",140000/yr
A-07277-82072,2009-02-17,"Automated Precision, Inc.","Rockville, MD",Withdrawn,"Electrical Engineers, Level II",66789/yr
A-08095-39214,2009-02-17,"President Enterprise, Inc.","Brea, CA",Certified-expired,"Accountants, Level II",25.28/hr
A-09048-28310,2009-02-17,Lincoln Broadcasting/ktsf,"Brisbane, CA",Withdrawn,"News Reporter(mandarin Chinese), Level II",21.5/hr
A-07233-67953,2009-02-13,Great Panda Co.,"Norcross, GA",Certified-expired,"Market Research Analyst, Level I",40000/yr
A-09040-26581,2009-02-13,Unipac Continental,"Flushing, NY",Denied,,16.47/hr
A-08154-57612,2009-02-12,Knowledge Systems Institute,"Skokie, IL",Certified-expired,"Computer Science Teachers, Postsecondary, Level I",41250/yr
A-08172-63510,2009-02-12,Law Offices Of Jean D. Chen,"San Jose, CA",Certified-expired,"Law Clerk, Level I",35984/yr
A-09042-27367,2009-02-11,"Lu's Seafood, Inc.","Flushing, NY",Withdrawn,"Chefs And Head Cooks, Level II",21.88/hr
A-08154-57843,2009-02-10,"Ladas & Parry, LLP.","New York, NY",Certified-expired,"Law Clerks, Level II",37274/yr
A-07223-65292,2009-02-09,"4u Services, Inc D/b/a Stellar Services","New York, NY",Certified-expired,"Programmer, Level II",65000/yr
A-08154-57856,2009-02-06,Oakland Charter Academy,"Oakland, CA",Certified-expired,"Middle School Teachers, Except Special And Vocational Education, Level II",52043/yr
A-08161-59649,2009-02-06,Havi Global Solutions,"Downers Grove, IL",Certified-expired,"Operations Research Analysts, Level I",66300/yr
A-08176-64369,2009-02-06,"Tee Top Of California, Inc.","Arcadia, CA",Certified-expired,"Accountant, Level II",25.04/hr
A-08182-66292,2009-02-06,"Seminal Financial Group, Inc.","Houston, TX",Certified-expired,"Accountants, Level I",38750/yr
A-07232-67309,2009-02-05,"Inteplast Group, Ltd.","Livingston, NJ",Certified-expired,"Budget Analyst, Level I",48100/yr
A-08157-58924,2009-02-04,Prime Wheel Corp,"Carson, CA",Certified-expired,"Industrial And Systems Engineer, Level II",30.99/hr
A-08169-61979,2009-02-04,Jetbong Corporation,"La Verne, CA",Certified-expired,"Computer Systems Analyst, Level II",29.96/hr
A-08169-62304,2009-02-04,"Bason Company, Inc.","Simi Valley, CA",Certified-expired,"Marketing Specialist, Level I",40706/yr
A-08179-65550,2009-02-04,East Carolina University,"Greenville, NC",Certified-expired,"English Language & Literature Teacher, Level I",52500/yr
A-08130-50597,2009-02-03,"Team Research, Inc.","San Jose, CA",Certified-expired,"Accountant, Level I",22.53/hr
A-08175-63990,2009-02-03,"Atypon Systems, Inc.","Santa Clara, CA",Certified-expired,"Computer Software Engineers - Systems, Level II",90792/yr
A-07233-67781,2009-01-30,"Uniplus Consultants, Inc.","Manassas, VA",Certified-expired,Sr. Systems Engineer,100000/yr
A-08182-66137,2009-01-30,Kpff Consulting Engineers,"Portland, OR",Certified-expired,"Structural Engineer, Level II",52203/yr
A-08247-83697,2009-01-30,"Sushi By Joss, Inc. T/a Joss Cafe And Sushi Bar","Annapolis, MD",Certified-expired,"Chef And Head Cooks, Level III",19.31/hr
A-08144-55181,2009-01-29,Heartshare Human Services Of New York,"Richmond Hill, NY",Certified-expired,"Senior Occupational Therapist, Level III",35/hr
A-08161-59634,2009-01-29,University Of Washington,"Seattle, WA",Certified-expired,"Assistant Professor, Level II",9752/mth
A-08178-65336,2009-01-29,Joseph Eve,"Salt Lake City, UT",Certified-expired,"Accountants And Auditors, Level II",44699/yr
A-08347-13799,2009-01-29,Microsoft Corporation,"Redmond, WA",Withdrawn,"Computer Sw Eng., Systems Software, Level II",88000/yr
A-08140-53453,2009-01-28,"Cisco Systems, Inc.","Milpitas, CA",Certified-expired,"S/w Systems Engineer, Level II",82160/yr
